hotel_id,hotel_name,district,overall_safety,women_safety,family_safety,night_safety,harassment_reports,theft_reports,last_updated
H02853,Amangalla Anuradhapura,Anuradhapura,3.13,3.7,3.38,2.37,4,3,2024-05-15
H02854,The Kandy House Anuradhapura,Anuradhapura,1.64,1.92,1.35,1.62,7,6,2024-02-26
H02855,Araliya Beach Vavuniya,Vavuniya,4.1,4.31,3.45,3.51,13,7,2024-10-01
H02856,Kings Pavilion Ratnapura,Ratnapura,4.28,3.85,5.04,3.81,13,4,2024-04-10
H02857,98 Acres Resort Negombo,Negombo,2.24,2.97,1.99,1.64,11,10,2024-03-25
H02858,Amangalla Negombo,Negombo,3.66,4.51,3.44,3.54,12,7,2024-06-27
H02859,Amangalla Kandy,Kandy,4.03,4.14,3.72,4.19,4,1,2024-07-18
H02860,98 Acres Resort Puttalam,Puttalam,4.71,5.45,4.71,4.84,11,10,2024-02-01
H02861,98 Acres Resort Galle,Galle,3.9,3.09,3.77,3.92,3,7,2024-11-29
H02862,Lighthouse Hotel Jaffna,Jaffna,4.55,5.4,5.3,3.57,10,2,2024-07-08
H02863,Kings Pavilion Sigiriya,Sigiriya,2.73,3.1,3.41,2.46,14,4,2024-05-25
H02864,Villa Rosa Kurunegala,Kurunegala,2.22,2.24,1.95,2.01,6,3,2024-03-14
H02865,Jetwing Blue Matara,Matara,4.7,5.19,4.58,3.66,14,10,2024-01-12
H02866,Kings Pavilion Kegalle,Kegalle,4.04,4.51,3.54,4.16,1,5,2024-12-06
H02867,Villa Rosa Kurunegala,Kurunegala,3.94,3.42,4.48,4.04,9,3,2024-02-28
H02868,Tintagel Colombo Batticaloa,Batticaloa,3.53,3.76,3.43,2.88,6,10,2024-12-13
H02869,The Kandy House Ampara,Ampara,4.95,4.08,5.06,3.88,5,9,2024-12-13
H02870,Tintagel Colombo Mirissa,Mirissa,4.91,5.04,5.3,5.12,7,6,2024-01-20
H02871,Cinnamon Grand Matara,Matara,1.64,0.82,1.15,1.53,11,6,2024-07-19
H02872,Lighthouse Hotel Anuradhapura,Anuradhapura,4.76,4.2,5.44,4.29,0,6,2024-10-16
H02873,Araliya Beach Galle,Galle,2.03,1.5,2.43,2.23,11,5,2024-08-27
H02874,98 Acres Resort Vavuniya,Vavuniya,2.99,2.63,2.56,2.2,8,1,2024-06-27
H02875,Tintagel Colombo Kegalle,Kegalle,3.7,3.15,3.81,2.61,12,7,2024-09-15
H02876,The Kandy House Negombo,Negombo,3.33,2.67,3.68,2.83,13,5,2024-11-14
H02877,Araliya Beach Badulla,Badulla,2.79,2.09,2.89,2.11,3,7,2024-02-01
H02878,Lighthouse Hotel Kegalle,Kegalle,2.39,2.49,2.4,1.31,1,2,2024-10-29
H02879,98 Acres Resort Polonnaruwa,Polonnaruwa,3.21,4.2,3.7,3.68,3,8,2024-09-04
H02880,Cinnamon Grand Colombo,Colombo,3.69,4.69,3.39,3.61,13,2,2024-06-25
H02881,98 Acres Resort Ratnapura,Ratnapura,3.23,2.54,2.65,3.01,0,1,2024-10-29
H02882,Araliya Beach Sigiriya,Sigiriya,1.72,2.45,1.18,1.86,5,10,2024-05-22
H02883,Tintagel Colombo Mannar,Mannar,3.86,4.62,3.26,2.95,8,5,2024-10-19
H02884,Lighthouse Hotel Gampaha,Gampaha,3.28,2.91,3.55,2.84,4,10,2024-11-15
H02885,98 Acres Resort Puttalam,Puttalam,3.28,2.43,3.37,3.68,13,6,2024-09-03
H02886,Villa Rosa Kilinochchi,Kilinochchi,4.81,4.07,4.64,4.27,13,6,2024-09-08
H02887,Villa Rosa Jaffna,Jaffna,3.03,2.3,2.24,2.45,14,10,2024-03-24
H02888,Tintagel Colombo Batticaloa,Batticaloa,3.11,2.84,2.8,3.01,15,3,2024-10-02
H02889,The Kandy House Hambantota,Hambantota,4.01,4.73,3.25,3.34,5,2,2024-02-13
H02890,Cinnamon Grand Badulla,Badulla,3.81,3.77,3.19,3.26,9,0,2024-04-14
H02891,Tintagel Colombo Matale,Matale,3.49,4.36,4.21,2.39,11,4,2024-02-11
H02892,The Kandy House Kurunegala,Kurunegala,3.87,3.71,3.44,3.78,15,1,2024-08-05
H02893,Cinnamon Grand Mirissa,Mirissa,4.25,3.39,4.89,3.19,2,6,2024-02-17
H02894,Jetwing Blue Ella,Ella,4.22,3.22,3.68,4.07,4,5,2024-12-13
H02895,Kings Pavilion Hambantota,Hambantota,1.64,1.89,2.39,1.81,10,2,2024-06-17
H02896,Tintagel Colombo Jaffna,Jaffna,2.77,3.42,3.15,1.7,13,3,2024-07-15
H02897,Cinnamon Grand Ampara,Ampara,4.43,4.56,4.04,4.93,5,1,2024-10-09
H02898,Villa Rosa Batticaloa,Batticaloa,3.52,3.09,4.07,3.93,4,3,2024-01-13
H02899,Kings Pavilion Galle,Galle,1.73,2.55,1.8,2.13,3,3,2024-12-30
H02900,Lighthouse Hotel Kurunegala,Kurunegala,4.27,3.66,4.07,3.78,10,1,2024-01-10
H02901,Lighthouse Hotel Trincomalee,Trincomalee,3.94,3.42,3.59,3.61,13,5,2024-11-13
H02902,Tintagel Colombo Matale,Matale,1.9,1.73,1.49,2.12,3,4,2024-03-29
H02903,Cinnamon Grand Gampaha,Gampaha,4.8,5.33,5.53,5.3,13,8,2024-10-15
H02904,98 Acres Resort Matale,Matale,4.17,3.91,4.64,3.55,0,8,2024-07-27
H02905,98 Acres Resort Ampara,Ampara,2.92,2.8,2.17,2.14,0,7,2024-12-08
H02906,Lighthouse Hotel Matale,Matale,3.05,2.37,3.33,2.79,15,4,2024-10-11
H02907,Cinnamon Grand Negombo,Negombo,3.75,4.29,4.45,2.94,4,0,2024-12-23
H02908,The Kandy House Polonnaruwa,Polonnaruwa,4.67,5.5,5.13,4.9,2,6,2024-02-13
H02909,Lighthouse Hotel Matale,Matale,4.45,5.38,4.41,3.63,4,8,2024-03-08
H02910,Kings Pavilion Matara,Matara,4.7,3.96,5.09,3.95,6,0,2024-09-05
H02911,Jetwing Blue Ampara,Ampara,3.44,3.14,3.37,3.32,0,10,2024-06-14
H02912,Tintagel Colombo Kalutara,Kalutara,4.52,3.58,4.67,3.86,13,9,2024-09-29
H02913,Kings Pavilion Ratnapura,Ratnapura,4.43,4.71,3.86,3.4,13,7,2024-09-19
H02914,Araliya Beach Jaffna,Jaffna,2.79,2.81,2.69,1.8,1,6,2024-02-05
H02915,Jetwing Blue Monaragala,Monaragala,2.33,3.14,3.0,2.45,1,6,2024-08-04
H02916,Tintagel Colombo Ampara,Ampara,4.98,5.63,4.84,5.4,11,3,2024-09-09
H02917,Cinnamon Grand Ratnapura,Ratnapura,4.47,4.13,4.57,3.55,8,3,2024-02-09
H02918,Jetwing Blue Kurunegala,Kurunegala,4.98,5.46,4.23,5.17,9,10,2024-10-30
H02919,Amangalla Puttalam,Puttalam,4.33,5.21,3.85,4.09,1,10,2024-12-27
H02920,98 Acres Resort Vavuniya,Vavuniya,3.83,4.13,3.29,3.02,6,8,2024-04-23
H02921,Tintagel Colombo Badulla,Badulla,2.06,2.4,2.36,1.01,7,9,2024-07-12
H02922,Araliya Beach Hambantota,Hambantota,4.71,5.05,5.26,4.39,4,0,2024-07-16
H02923,Tintagel Colombo Vavuniya,Vavuniya,3.35,2.42,3.33,3.07,6,10,2024-12-06
H02924,Lighthouse Hotel Hambantota,Hambantota,4.72,5.38,4.65,4.07,3,2,2024-12-07
H02925,Cinnamon Grand Kegalle,Kegalle,4.7,5.53,5.13,3.64,14,10,2024-02-22
H02926,Tintagel Colombo Mannar,Mannar,2.28,1.77,1.51,1.86,11,4,2024-12-04
H02927,Kings Pavilion Polonnaruwa,Polonnaruwa,3.06,4.02,2.84,2.12,4,1,2024-01-16
H02928,Jetwing Blue Trincomalee,Trincomalee,3.34,4.26,2.54,3.05,14,7,2024-01-24
H02929,Kings Pavilion Anuradhapura,Anuradhapura,3.7,3.0,3.56,2.89,3,1,2024-06-07
H02930,Cinnamon Grand Puttalam,Puttalam,1.93,1.17,2.36,1.84,14,5,2024-09-07
H02931,Villa Rosa Matale,Matale,1.93,1.62,1.2,2.43,6,3,2024-04-29
H02932,98 Acres Resort Matale,Matale,4.21,3.88,4.75,3.83,15,0,2024-12-17
H02933,Jetwing Blue Kandy,Kandy,1.71,1.76,1.86,1.06,4,4,2024-11-20
H02934,Tintagel Colombo Kegalle,Kegalle,3.39,2.63,4.07,3.52,8,7,2024-05-06
H02935,Amangalla Anuradhapura,Anuradhapura,4.03,3.55,4.28,3.51,11,6,2024-09-26
H02936,Cinnamon Grand Kilinochchi,Kilinochchi,1.93,2.71,1.73,2.36,13,9,2024-05-28
H02937,Lighthouse Hotel Kegalle,Kegalle,4.49,5.09,4.48,4.38,1,7,2024-07-23
H02938,Lighthouse Hotel Kurunegala,Kurunegala,3.07,3.51,3.63,3.48,8,7,2024-06-06
H02939,Cinnamon Grand Mannar,Mannar,4.39,4.36,5.03,3.3,5,0,2024-05-15
H02940,Amangalla Monaragala,Monaragala,2.05,2.13,1.69,1.95,3,8,2024-01-08
H02941,Jetwing Blue Kegalle,Kegalle,2.1,2.46,2.57,1.14,6,0,2024-09-30
H02942,Villa Rosa Sigiriya,Sigiriya,3.18,3.44,3.81,3.28,5,1,2024-10-05
H02943,Kings Pavilion Sigiriya,Sigiriya,3.85,4.66,4.58,4.06,8,10,2024-11-19
H02944,Amangalla Ella,Ella,4.19,4.39,4.29,3.18,11,5,2024-05-30
H02945,Jetwing Blue Jaffna,Jaffna,3.72,3.12,3.35,3.65,2,3,2024-02-22
H02946,The Kandy House Trincomalee,Trincomalee,2.51,3.36,2.22,1.85,1,10,2024-01-04
H02947,Kings Pavilion Badulla,Badulla,3.64,3.45,3.69,3.78,1,4,2024-03-01
H02948,Lighthouse Hotel Jaffna,Jaffna,3.98,3.17,3.94,3.19,10,10,2024-11-08
H02949,The Kandy House Kegalle,Kegalle,4.05,4.24,4.37,3.83,2,8,2024-07-22
H02950,Villa Rosa Mannar,Mannar,3.8,3.05,4.29,3.96,0,5,2024-05-25
H02951,Tintagel Colombo Vavuniya,Vavuniya,4.99,4.35,5.59,5.28,2,8,2024-11-25
H02952,98 Acres Resort Ella,Ella,3.44,4.29,2.95,3.16,10,8,2024-12-11
H02953,Jetwing Blue Galle,Galle,3.46,4.12,2.86,2.45,11,8,2024-09-27
H02954,Lighthouse Hotel Kilinochchi,Kilinochchi,3.0,2.59,3.74,1.96,5,2,2024-05-02
H02955,Araliya Beach Jaffna,Jaffna,4.16,4.7,4.1,4.25,10,4,2024-06-29
H02956,Lighthouse Hotel Kegalle,Kegalle,4.26,3.91,3.58,4.38,11,10,2024-10-11
H02957,Amangalla Kalutara,Kalutara,2.19,1.62,2.86,2.0,10,9,2024-03-02
H02958,Tintagel Colombo Vavuniya,Vavuniya,1.87,2.11,1.8,1.85,7,4,2024-01-06
H02959,Cinnamon Grand Sigiriya,Sigiriya,2.27,2.54,1.8,1.3,7,8,2024-03-17
H02960,98 Acres Resort Polonnaruwa,Polonnaruwa,3.56,3.14,3.58,3.56,6,7,2024-07-11
H02961,The Kandy House Matara,Matara,4.75,4.3,4.79,3.86,0,7,2024-12-24
H02962,Kings Pavilion Ratnapura,Ratnapura,4.05,4.67,3.41,3.06,15,2,2024-07-22
H02963,Jetwing Blue Nuwara_Eliya,Nuwara_Eliya,3.99,3.56,3.77,3.19,6,8,2024-11-28
H02964,Kings Pavilion Kandy,Kandy,3.89,3.05,4.15,4.18,1,2,2024-02-05
H02965,Lighthouse Hotel Kalutara,Kalutara,4.68,5.68,4.7,3.97,2,10,2024-10-20
H02966,98 Acres Resort Hambantota,Hambantota,3.24,4.02,3.76,3.06,5,3,2024-10-21
H02967,Cinnamon Grand Matara,Matara,2.78,2.04,2.61,1.79,15,8,2024-12-01
H02968,Villa Rosa Hambantota,Hambantota,2.38,2.3,2.91,1.84,0,9,2024-09-25
H02969,Lighthouse Hotel Matale,Matale,3.79,4.64,3.36,3.71,5,6,2024-10-26
H02970,Araliya Beach Kandy,Kandy,3.24,3.3,3.69,2.33,1,3,2024-09-09
H02971,The Kandy House Matara,Matara,3.71,2.94,3.69,4.19,14,4,2024-03-03
H02972,98 Acres Resort Kandy,Kandy,2.33,1.52,2.53,1.83,4,1,2024-10-11
H02973,Araliya Beach Polonnaruwa,Polonnaruwa,4.19,3.2,4.92,4.16,11,6,2024-01-17
H02974,98 Acres Resort Colombo,Colombo,3.37,3.12,4.02,2.32,0,7,2024-11-03
H02975,Jetwing Blue Kalutara,Kalutara,2.45,2.75,2.32,2.67,7,7,2024-04-17
H02976,Lighthouse Hotel Kandy,Kandy,3.44,2.92,3.91,3.66,6,9,2024-11-25
H02977,Araliya Beach Sigiriya,Sigiriya,3.4,3.21,3.91,3.74,9,2,2024-02-14
H02978,Araliya Beach Matara,Matara,4.27,4.59,4.2,3.72,9,9,2024-12-16
H02979,Amangalla Ella,Ella,3.43,3.88,4.07,3.15,7,2,2024-05-06
H02980,Lighthouse Hotel Galle,Galle,3.65,2.76,3.05,2.66,3,7,2024-11-08
H02981,Jetwing Blue Trincomalee,Trincomalee,1.8,1.44,1.12,1.58,9,2,2024-03-28
H02982,Araliya Beach Colombo,Colombo,2.96,2.57,2.97,2.48,15,10,2024-03-22
H02983,98 Acres Resort Gampaha,Gampaha,3.99,3.51,4.27,3.6,11,10,2024-02-18
H02984,Jetwing Blue Ampara,Ampara,4.88,4.51,4.88,4.22,7,8,2024-10-13
H02985,98 Acres Resort Sigiriya,Sigiriya,4.52,5.21,4.48,4.1,14,4,2024-03-03
H02986,98 Acres Resort Monaragala,Monaragala,4.83,4.84,4.93,4.33,13,9,2024-04-05
H02987,Cinnamon Grand Puttalam,Puttalam,2.99,3.98,3.77,3.11,9,2,2024-05-30
H02988,Amangalla Mannar,Mannar,3.49,2.5,3.77,3.23,5,5,2024-08-26
H02989,Araliya Beach Trincomalee,Trincomalee,3.17,2.25,2.71,3.04,9,7,2024-04-11
H02990,Villa Rosa Vavuniya,Vavuniya,2.87,2.76,3.56,3.03,11,6,2024-10-13
H02991,Cinnamon Grand Anuradhapura,Anuradhapura,4.2,3.77,4.65,4.13,1,5,2024-11-20
H02992,Villa Rosa Anuradhapura,Anuradhapura,1.69,1.7,0.95,1.12,4,5,2024-02-17
H02993,Araliya Beach Kegalle,Kegalle,4.11,4.67,3.79,3.66,7,1,2024-08-16
H02994,Jetwing Blue Nuwara_Eliya,Nuwara_Eliya,4.96,5.19,5.47,5.43,7,6,2024-05-14
H02995,Lighthouse Hotel Matara,Matara,3.06,3.52,3.83,3.19,7,7,2024-10-11
H02996,Cinnamon Grand Anuradhapura,Anuradhapura,2.57,2.58,2.33,1.66,14,0,2024-03-02
H02997,Araliya Beach Galle,Galle,2.92,2.87,2.21,2.36,3,10,2024-04-22
H02998,Cinnamon Grand Polonnaruwa,Polonnaruwa,4.15,3.33,3.81,4.45,12,6,2024-09-22
H02999,Kings Pavilion Colombo,Colombo,4.2,3.9,4.24,3.27,12,5,2024-11-28
H03000,Cinnamon Grand Badulla,Badulla,4.62,4.99,4.99,4.29,10,0,2024-05-17
H03001,The Kandy House Monaragala,Monaragala,3.39,4.24,2.79,2.5,3,7,2024-06-24
H03002,Cinnamon Grand Matale,Matale,2.82,3.38,3.49,1.67,12,8,2024-07-12
H03003,98 Acres Resort Kegalle,Kegalle,4.18,3.34,3.71,3.97,7,7,2024-06-02
H03004,Araliya Beach Sigiriya,Sigiriya,1.98,1.0,2.04,2.3,0,8,2024-12-25
H03005,The Kandy House Mirissa,Mirissa,2.85,3.35,2.33,3.11,11,8,2024-11-09
H03006,Tintagel Colombo Ratnapura,Ratnapura,4.53,5.22,5.17,4.4,0,0,2024-12-03
H03007,98 Acres Resort Matara,Matara,3.45,3.39,3.56,3.45,4,4,2024-10-31
H03008,Cinnamon Grand Puttalam,Puttalam,2.88,3.69,2.46,2.51,0,6,2024-09-15
H03009,Kings Pavilion Ampara,Ampara,2.57,3.39,3.15,2.63,10,0,2024-11-07
H03010,Cinnamon Grand Matale,Matale,2.38,2.28,2.11,2.84,10,5,2024-05-20
H03011,The Kandy House Matale,Matale,2.01,1.78,1.4,2.05,2,0,2024-09-07
H03012,Kings Pavilion Vavuniya,Vavuniya,2.91,3.61,2.37,2.34,0,6,2024-09-30
H03013,Villa Rosa Colombo,Colombo,3.21,2.24,3.6,2.85,9,5,2024-03-22
H03014,Cinnamon Grand Matale,Matale,1.72,2.42,2.29,0.74,12,1,2024-08-12
H03015,Villa Rosa Kandy,Kandy,4.3,3.71,3.79,3.3,1,2,2024-11-27
H03016,Cinnamon Grand Sigiriya,Sigiriya,2.62,1.63,2.4,2.96,10,8,2024-02-29
H03017,Araliya Beach Polonnaruwa,Polonnaruwa,1.58,0.61,2.18,1.84,8,9,2024-09-22
H03018,The Kandy House Vavuniya,Vavuniya,4.69,4.22,4.34,4.69,7,10,2024-03-16
H03019,Kings Pavilion Polonnaruwa,Polonnaruwa,1.8,2.79,2.0,1.17,8,4,2024-09-08
H03020,Tintagel Colombo Puttalam,Puttalam,2.09,3.04,2.35,1.57,10,7,2024-08-16
H03021,98 Acres Resort Hambantota,Hambantota,2.68,1.88,3.15,2.37,1,8,2024-11-10
H03022,The Kandy House Batticaloa,Batticaloa,3.92,4.29,4.5,4.41,11,2,2024-04-21
H03023,Villa Rosa Gampaha,Gampaha,3.32,3.79,3.96,2.85,15,2,2024-05-23
H03024,Kings Pavilion Gampaha,Gampaha,2.94,3.1,2.39,2.25,0,0,2024-04-05
H03025,Villa Rosa Vavuniya,Vavuniya,3.19,3.98,2.61,2.03,10,10,2024-08-03
H03026,Kings Pavilion Polonnaruwa,Polonnaruwa,4.72,4.3,4.09,3.57,14,9,2024-01-20
H03027,Amangalla Negombo,Negombo,4.9,4.28,4.84,3.78,5,7,2024-08-17
H03028,Araliya Beach Batticaloa,Batticaloa,3.63,2.95,3.03,3.15,8,10,2024-02-25
H03029,Tintagel Colombo Gampaha,Gampaha,4.69,4.54,5.39,3.52,4,9,2024-03-07
H03030,Jetwing Blue Galle,Galle,2.27,2.2,2.35,1.81,8,10,2024-05-20
H03031,Jetwing Blue Kegalle,Kegalle,3.25,3.52,2.47,2.58,13,3,2024-01-22
H03032,98 Acres Resort Negombo,Negombo,4.02,3.03,3.24,3.91,3,7,2024-02-13
H03033,Kings Pavilion Ratnapura,Ratnapura,2.39,3.36,1.99,2.82,2,3,2024-08-30
H03034,Kings Pavilion Kilinochchi,Kilinochchi,2.2,2.35,2.22,1.25,1,5,2024-11-13
H03035,Kings Pavilion Matara,Matara,3.4,3.67,3.55,2.35,1,1,2024-06-13
H03036,Villa Rosa Ratnapura,Ratnapura,4.08,3.99,3.56,3.76,1,2,2024-11-22
H03037,Tintagel Colombo Trincomalee,Trincomalee,3.55,3.43,2.77,2.94,14,2,2024-08-29
H03038,The Kandy House Kurunegala,Kurunegala,4.61,4.54,4.84,3.44,7,5,2024-07-19
H03039,The Kandy House Ratnapura,Ratnapura,4.14,4.06,4.3,3.17,6,3,2024-01-24
H03040,98 Acres Resort Kegalle,Kegalle,2.62,2.87,2.03,2.74,12,7,2024-02-06
H03041,98 Acres Resort Puttalam,Puttalam,4.34,5.26,4.24,4.46,11,3,2024-02-13
H03042,Kings Pavilion Matale,Matale,2.83,3.18,2.19,1.95,6,10,2024-09-15
H03043,Kings Pavilion Colombo,Colombo,1.66,1.69,1.81,1.96,2,9,2024-12-21
H03044,Kings Pavilion Vavuniya,Vavuniya,2.55,3.53,2.85,2.41,1,5,2024-07-10
H03045,98 Acres Resort Sigiriya,Sigiriya,1.71,1.03,1.38,1.17,3,1,2024-03-29
H03046,98 Acres Resort Kandy,Kandy,2.7,2.51,2.88,2.98,1,2,2024-02-11
H03047,The Kandy House Kurunegala,Kurunegala,2.94,2.3,3.24,2.61,4,1,2024-06-19
H03048,Tintagel Colombo Mirissa,Mirissa,2.04,2.04,2.57,2.18,15,0,2024-07-25
H03049,Lighthouse Hotel Monaragala,Monaragala,2.25,1.74,1.99,1.76,9,3,2024-03-25
H03050,Jetwing Blue Gampaha,Gampaha,2.12,2.04,2.31,1.98,10,0,2024-02-10
H03051,Villa Rosa Trincomalee,Trincomalee,2.39,2.73,2.65,1.85,7,7,2024-02-12
H03052,Kings Pavilion Badulla,Badulla,2.72,1.79,2.19,2.44,4,9,2024-05-18
H03053,Tintagel Colombo Batticaloa,Batticaloa,3.26,3.73,2.79,3.31,8,1,2024-03-05
H03054,Jetwing Blue Puttalam,Puttalam,4.29,3.72,3.54,3.69,6,8,2024-03-05
H03055,Araliya Beach Anuradhapura,Anuradhapura,2.87,2.96,2.33,1.98,1,6,2024-01-11
H03056,Amangalla Ratnapura,Ratnapura,1.78,2.22,1.69,1.42,13,2,2024-08-09
H03057,Cinnamon Grand Trincomalee,Trincomalee,4.44,4.19,4.64,4.15,6,0,2024-08-17
H03058,Cinnamon Grand Kegalle,Kegalle,3.1,3.66,3.48,2.37,1,10,2024-03-11
H03059,Kings Pavilion Kegalle,Kegalle,4.5,5.01,3.86,3.92,12,9,2024-02-04
H03060,Lighthouse Hotel Galle,Galle,2.18,1.85,2.16,0.99,10,0,2024-05-29
H03061,Cinnamon Grand Gampaha,Gampaha,1.59,1.34,1.45,1.45,12,7,2024-11-29
H03062,Kings Pavilion Mannar,Mannar,4.12,3.82,3.75,3.15,12,6,2024-01-02
H03063,Amangalla Mirissa,Mirissa,4.0,3.32,4.13,4.33,2,0,2024-01-07
H03064,Araliya Beach Kilinochchi,Kilinochchi,3.27,2.91,2.79,3.23,0,9,2024-09-13
H03065,Amangalla Anuradhapura,Anuradhapura,1.71,1.98,1.98,1.83,7,6,2024-10-08
H03066,Lighthouse Hotel Colombo,Colombo,2.71,2.75,2.46,2.56,7,7,2024-05-25
H03067,Tintagel Colombo Negombo,Negombo,4.43,3.47,4.79,4.58,13,10,2024-12-03
H03068,Amangalla Negombo,Negombo,4.67,4.17,4.53,4.8,11,9,2024-02-14
H03069,Amangalla Matara,Matara,3.65,2.71,3.15,3.59,7,10,2024-11-13
H03070,Villa Rosa Ella,Ella,4.18,4.8,4.72,3.27,11,7,2024-07-29
H03071,Villa Rosa Kurunegala,Kurunegala,2.64,3.41,2.76,2.72,1,8,2024-10-13
H03072,Villa Rosa Matale,Matale,3.95,3.42,3.29,3.49,14,4,2024-05-31
H03073,Jetwing Blue Negombo,Negombo,3.99,4.93,3.95,3.11,1,5,2024-03-29
H03074,Tintagel Colombo Ella,Ella,2.44,2.61,2.11,1.6,12,3,2024-09-28
H03075,The Kandy House Ratnapura,Ratnapura,2.73,2.66,2.03,3.12,1,4,2024-11-15
H03076,Lighthouse Hotel Colombo,Colombo,4.16,4.98,4.17,3.68,15,0,2024-02-21
H03077,The Kandy House Puttalam,Puttalam,3.13,3.22,2.79,3.46,13,3,2024-06-23
H03078,98 Acres Resort Monaragala,Monaragala,4.91,5.09,4.94,4.91,1,3,2024-08-27
H03079,Tintagel Colombo Galle,Galle,3.03,3.09,2.47,1.86,11,9,2024-06-07
H03080,98 Acres Resort Badulla,Badulla,1.68,2.5,1.35,1.87,6,9,2024-05-31
H03081,Cinnamon Grand Matale,Matale,3.84,4.65,4.37,4.24,13,7,2024-01-03
H03082,The Kandy House Colombo,Colombo,3.89,3.45,3.09,3.22,1,4,2024-05-18
H03083,The Kandy House Jaffna,Jaffna,3.13,2.58,3.79,3.57,3,10,2024-01-03
H03084,98 Acres Resort Kegalle,Kegalle,2.88,3.65,2.49,1.75,5,9,2024-08-20
H03085,Amangalla Ratnapura,Ratnapura,1.78,2.43,1.36,2.0,3,0,2024-10-28
H03086,Villa Rosa Kandy,Kandy,1.61,2.26,1.54,1.17,2,8,2024-06-28
H03087,Cinnamon Grand Monaragala,Monaragala,3.66,4.25,4.12,2.56,3,9,2024-07-13
H03088,Cinnamon Grand Kandy,Kandy,4.78,4.92,4.0,4.15,12,2,2024-12-08
H03089,Tintagel Colombo Colombo,Colombo,1.66,2.18,1.99,0.8,5,9,2024-07-31
H03090,Tintagel Colombo Sigiriya,Sigiriya,3.27,3.27,3.47,2.65,13,5,2024-06-03
H03091,Villa Rosa Colombo,Colombo,3.02,2.41,3.02,2.83,1,3,2024-05-18
H03092,98 Acres Resort Galle,Galle,2.22,3.02,2.29,2.34,15,8,2024-02-14
H03093,Villa Rosa Matara,Matara,4.96,5.46,5.17,4.51,12,10,2024-05-04
H03094,Villa Rosa Jaffna,Jaffna,4.65,3.88,4.8,4.14,9,3,2024-08-09
H03095,Amangalla Matara,Matara,1.7,1.83,2.03,1.87,4,1,2024-11-09
H03096,Lighthouse Hotel Kilinochchi,Kilinochchi,3.5,4.44,2.74,3.22,6,7,2024-06-28
H03097,Jetwing Blue Trincomalee,Trincomalee,3.59,3.53,3.5,2.78,4,10,2024-02-01
H03098,Kings Pavilion Polonnaruwa,Polonnaruwa,3.67,3.6,2.98,3.22,5,2,2024-01-16
H03099,Jetwing Blue Badulla,Badulla,2.21,2.08,1.85,2.02,3,2,2024-12-02
H03100,Lighthouse Hotel Kandy,Kandy,4.69,5.11,4.75,3.52,3,9,2024-07-14
H03101,Araliya Beach Trincomalee,Trincomalee,4.77,4.65,4.97,4.07,3,8,2024-11-30
H03102,Araliya Beach Nuwara_Eliya,Nuwara_Eliya,2.71,2.08,2.8,2.53,12,5,2024-02-05
H03103,Cinnamon Grand Polonnaruwa,Polonnaruwa,4.04,3.52,4.04,4.06,14,4,2024-12-02
H03104,Jetwing Blue Ella,Ella,2.15,2.36,2.49,1.19,1,2,2024-01-18
H03105,The Kandy House Kalutara,Kalutara,2.65,3.33,2.91,2.89,5,8,2024-06-23
H03106,Amangalla Hambantota,Hambantota,3.77,4.53,3.43,4.06,1,9,2024-04-17
H03107,Amangalla Kurunegala,Kurunegala,3.24,2.57,3.84,3.7,11,5,2024-03-28
H03108,Araliya Beach Gampaha,Gampaha,2.41,2.4,3.03,2.76,11,2,2024-06-28
H03109,Araliya Beach Negombo,Negombo,1.81,2.27,1.07,1.49,4,8,2024-05-21
H03110,Cinnamon Grand Jaffna,Jaffna,2.97,2.86,2.94,3.39,9,7,2024-10-21
H03111,98 Acres Resort Kalutara,Kalutara,2.78,2.13,2.99,1.91,5,1,2024-07-26
H03112,Lighthouse Hotel Sigiriya,Sigiriya,4.77,4.41,4.53,4.11,13,9,2024-04-16
H03113,Tintagel Colombo Trincomalee,Trincomalee,1.65,0.85,2.28,1.21,6,9,2024-07-20
H03114,Villa Rosa Kalutara,Kalutara,3.94,3.97,3.43,2.77,5,0,2024-10-06
H03115,The Kandy House Ampara,Ampara,4.08,4.88,3.8,4.18,7,4,2024-02-23
H03116,Araliya Beach Trincomalee,Trincomalee,3.0,3.84,2.25,3.29,12,4,2024-03-30
H03117,Cinnamon Grand Mannar,Mannar,2.07,1.42,2.36,2.39,7,6,2024-06-18
H03118,Amangalla Nuwara_Eliya,Nuwara_Eliya,2.35,2.32,2.17,1.5,8,4,2024-01-18
H03119,98 Acres Resort Vavuniya,Vavuniya,2.42,1.75,2.71,1.35,0,3,2024-01-21
H03120,Lighthouse Hotel Colombo,Colombo,2.94,2.54,3.64,2.31,15,5,2024-05-20
H03121,Kings Pavilion Kandy,Kandy,3.67,4.58,3.96,2.48,6,2,2024-02-11
H03122,Kings Pavilion Kurunegala,Kurunegala,4.07,4.1,3.38,4.41,10,5,2024-07-15
H03123,Araliya Beach Trincomalee,Trincomalee,3.61,3.06,2.87,3.07,3,3,2024-06-08
H03124,The Kandy House Polonnaruwa,Polonnaruwa,2.29,1.4,2.05,1.43,5,5,2024-04-06
H03125,Kings Pavilion Kurunegala,Kurunegala,1.71,0.78,1.88,0.54,3,0,2024-12-06
H03126,Tintagel Colombo Gampaha,Gampaha,4.31,5.19,4.45,4.7,13,3,2024-04-16
